checkpoint_path,checkpoint_sha256,command,device,finished_unix,mirror_tta,phase,prefix,returncode,seed,slurm_job_id,timestamp_unix,variant
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch125.pt,7fc1fcf4d1b1ee41f6238cc1eb3b2a4d3b8d252e92f374e91547035e85913e79,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch125.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_direct_reliable_seed20260723 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_seed20260723_epoch125_7fc1fcf4 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities",cuda,1784873387,0,phase1_no_tta,phase1_student_direct_reliable_seed20260723_epoch125_7fc1fcf4,0,20260723,60365241,1784873314,student_direct_reliable
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt,e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_direct_reliable_seed20260723 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_seed20260723_epoch150_e29829d4 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities",cuda,1784873459,0,phase1_no_tta,phase1_student_direct_reliable_seed20260723_epoch150_e29829d4,0,20260723,60365241,1784873387,student_direct_reliable
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_direct_reliable_seed20260724 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities",cuda,1784873533,0,phase1_no_tta,phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,0,20260724,60365241,1784873459,student_direct_reliable
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch125.pt,7fc1fcf4d1b1ee41f6238cc1eb3b2a4d3b8d252e92f374e91547035e85913e79,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch125.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260723_epoch125_7fc1fcf4 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_seed20260723_epoch125_7fc1fcf4 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities",cuda,1784873810,0,phase1_no_tta,phase1_student_direct_reliable_seed20260723_epoch125_7fc1fcf4,0,20260723,60365708,1784873738,student_direct_reliable
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt,e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260723_epoch150_e29829d4 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_seed20260723_epoch150_e29829d4 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities",cuda,1784873882,0,phase1_no_tta,phase1_student_direct_reliable_seed20260723_epoch150_e29829d4,0,20260723,60365708,1784873810,student_direct_reliable
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities",cuda,1784873956,0,phase1_no_tta,phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,0,20260724,60365708,1784873882,student_direct_reliable
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch125.pt,7fc1fcf4d1b1ee41f6238cc1eb3b2a4d3b8d252e92f374e91547035e85913e79,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch125.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260723_epoch125_7fc1fcf4 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_seed20260723_epoch125_7fc1fcf4 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities --save-preprocessed-logits",cuda,1784874149,0,phase1_no_tta,phase1_student_direct_reliable_seed20260723_epoch125_7fc1fcf4,0,20260723,60366356,1784874036,student_direct_reliable
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt,e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260723_epoch150_e29829d4 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_seed20260723_epoch150_e29829d4 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities --save-preprocessed-logits",cuda,1784874262,0,phase1_no_tta,phase1_student_direct_reliable_seed20260723_epoch150_e29829d4,0,20260723,60366356,1784874149,student_direct_reliable
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities --save-preprocessed-logits",cuda,1784874377,0,phase1_no_tta,phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,0,20260724,60366356,1784874262,student_direct_reliable
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt,dfaf49e5e00faadd06e3a98f354873ccef5a1340fdf37eb0de03774f158347a2,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities --save-preprocessed-logits",cuda,1784874491,0,phase1_no_tta,phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5,0,20260724,60366356,1784874377,student_direct_reliable
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch150.pt,928c13164470b623660cdd7c08c3c4cb823ce310d40770555f649f0252e29c42,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch150.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_legacy_seed20260723_epoch150_928c1316 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_legacy_seed20260723_epoch150_928c1316 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities --save-preprocessed-logits",cuda,1784874606,0,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch150_928c1316,0,20260723,60366356,1784874491,student_direct_reliable_legacy
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch225.pt,94793fe93c447f1202ff60abcadb18f63eaa69bbb26cb7029dd18d562c5b7cda,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch225.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities --save-preprocessed-logits",cuda,1784874721,0,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,0,20260723,60366356,1784874606,student_direct_reliable_legacy
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch150.pt,774477210062a85103eaf569d04c94a8d5be7e85c8bfa930287abf299b476a5b,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch150.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities --save-preprocessed-logits",cuda,1784874833,0,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,0,20260724,60366356,1784874721,student_direct_reliable_legacy
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch200.pt,733ec26160e72f3bbc5f94016f88b5a4d988f5d526f1838060c25208ec3f9261,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch200.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities --save-preprocessed-logits",cuda,1784874945,0,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,0,20260724,60366356,1784874833,student_direct_reliable_legacy
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_moddrop_control --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities --save-preprocessed-logits",cuda,1784875076,0,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,0,20260723,60366356,1784874945,student_moddrop_control
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_moddrop_control/checkpoint_epoch25.pt,591281878cb8317e2698c0065df19c89125060720d1eccf312c8ffbe1f704885,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_moddrop_control --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_moddrop_control/checkpoint_epoch25.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_moddrop_control_seed20260724_epoch025_59128187 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_moddrop_control_seed20260724_epoch025_59128187 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities --save-preprocessed-logits",cuda,1784875211,0,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,0,20260724,60366356,1784875076,student_moddrop_control
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_reliable_distill/checkpoint_epoch25.pt,366722497a47f292e07a0d1c1a3da57c2502b61042bc89b5cfc56b5a89e6a3a0,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_reliable_distill --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_reliable_distill/checkpoint_epoch25.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_reliable_distill_seed20260723_epoch025_36672249 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_reliable_distill_seed20260723_epoch025_36672249 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities --save-preprocessed-logits",cuda,1784875341,0,phase1_no_tta,phase1_student_reliable_distill_seed20260723_epoch025_36672249,0,20260723,60366356,1784875211,student_reliable_distill
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_reliable_distill/checkpoint_epoch25.pt,f68849c8ded87dc31c310a5b78ef308eca49e3149419b9f3f564c2b3e1e90900,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_reliable_distill --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_reliable_distill/checkpoint_epoch25.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_reliable_distill_seed20260724_epoch025_f68849c8 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_student_reliable_distill_seed20260724_epoch025_f68849c8 --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities --save-preprocessed-logits",cuda,1784875468,0,phase1_no_tta,phase1_student_reliable_distill_seed20260724_epoch025_f68849c8,0,20260724,60366356,1784875341,student_reliable_distill
results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant teacher_full_view --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix phase1_teacher_full_view_seed20260723_epoch050_e92521fc --cases Case1002,Case1007,Case1009,Case1010,Case1021,Case1023,Case1029,Case1033,Case1040,Case1042,Case1045,Case1047,Case1053,Case1062,Case1070,Case1073,Case1080,Case2002,Case2007,Case2008,Case2017,Case2020,Case2031,Case2033,Case3004,Case3011,Case3012,Case3023,Case3026,Case3034,Case3038,Case3040,Case3044,Case5005,Case6001,Case6010,Case7005,Case8003,Case8011,Case8015,Case8019,Case8021,Case8022,Case8023 --device cuda --save-probabilities --save-preprocessed-logits",cuda,1784875581,0,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch050_e92521fc,0,20260723,60366356,1784875468,teacher_full_view
