candidate,case_id,components,fusion_space,inverse_export_count,nnunet_probability_source,postprocess_id,prediction_path,prediction_sha256,probability_ensemble_only
direct_two_seed_mean,Case1045,"[{""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt"", ""checkpoint_sha256"": ""e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5"", ""seed"": ""20260723"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260723_epoch150_e29829d4"", ""variant"": ""student_direct_reliable""}, {""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt"", ""checkpoint_sha256"": ""fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e"", ""seed"": ""20260724"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9"", ""variant"": ""student_direct_reliable""}]",common_preprocessed_logits,1,False,raw_argmax,results/20260724_care_myops_batch10_deadline_rescue/runtime/wave3_ensemble_common_space/direct_two_seed_mean/raw_argmax/Case1045.nii.gz,3d9f7223c517c6de0125dc7cd005cd73e2e8c2ba387306e37c5ea83bc135c9bc,True
direct_two_seed_mean,Case1047,"[{""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt"", ""checkpoint_sha256"": ""e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5"", ""seed"": ""20260723"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260723_epoch150_e29829d4"", ""variant"": ""student_direct_reliable""}, {""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt"", ""checkpoint_sha256"": ""fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e"", ""seed"": ""20260724"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9"", ""variant"": ""student_direct_reliable""}]",common_preprocessed_logits,1,False,raw_argmax,results/20260724_care_myops_batch10_deadline_rescue/runtime/wave3_ensemble_common_space/direct_two_seed_mean/raw_argmax/Case1047.nii.gz,54714161cead8eee04026a87ace5e0c5a7d0bb13d7cc7dd8fe9071f27910e9a8,True
direct_two_seed_mean,Case1053,"[{""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt"", ""checkpoint_sha256"": ""e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5"", ""seed"": ""20260723"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260723_epoch150_e29829d4"", ""variant"": ""student_direct_reliable""}, {""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt"", ""checkpoint_sha256"": ""fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e"", ""seed"": ""20260724"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9"", ""variant"": ""student_direct_reliable""}]",common_preprocessed_logits,1,False,raw_argmax,results/20260724_care_myops_batch10_deadline_rescue/runtime/wave3_ensemble_common_space/direct_two_seed_mean/raw_argmax/Case1053.nii.gz,7dac9755ce028b20e051995060ede304ec0a2c10b64f681e27e41e284e2530bb,True
direct_two_seed_mean,Case1062,"[{""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt"", ""checkpoint_sha256"": ""e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5"", ""seed"": ""20260723"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260723_epoch150_e29829d4"", ""variant"": ""student_direct_reliable""}, {""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt"", ""checkpoint_sha256"": ""fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e"", ""seed"": ""20260724"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9"", ""variant"": ""student_direct_reliable""}]",common_preprocessed_logits,1,False,raw_argmax,results/20260724_care_myops_batch10_deadline_rescue/runtime/wave3_ensemble_common_space/direct_two_seed_mean/raw_argmax/Case1062.nii.gz,98c3d40c80e03913d568d027148c15edc368ae63d60a5ec423196edbc4911ace,True
direct_two_seed_mean,Case1070,"[{""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt"", ""checkpoint_sha256"": ""e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5"", ""seed"": ""20260723"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260723_epoch150_e29829d4"", ""variant"": ""student_direct_reliable""}, {""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt"", ""checkpoint_sha256"": ""fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e"", ""seed"": ""20260724"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9"", ""variant"": ""student_direct_reliable""}]",common_preprocessed_logits,1,False,raw_argmax,results/20260724_care_myops_batch10_deadline_rescue/runtime/wave3_ensemble_common_space/direct_two_seed_mean/raw_argmax/Case1070.nii.gz,51551a1b422f2166539d11d9dfaa684c99fef07e0ba1b95aac7c309415d0b52c,True
direct_two_seed_mean,Case1073,"[{""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt"", ""checkpoint_sha256"": ""e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5"", ""seed"": ""20260723"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260723_epoch150_e29829d4"", ""variant"": ""student_direct_reliable""}, {""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt"", ""checkpoint_sha256"": ""fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e"", ""seed"": ""20260724"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9"", ""variant"": ""student_direct_reliable""}]",common_preprocessed_logits,1,False,raw_argmax,results/20260724_care_myops_batch10_deadline_rescue/runtime/wave3_ensemble_common_space/direct_two_seed_mean/raw_argmax/Case1073.nii.gz,78ad3b9892c490f65892b2d72160fbef9c48a519647721d7eeff2de5d990a085,True
direct_two_seed_mean,Case1080,"[{""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt"", ""checkpoint_sha256"": ""e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5"", ""seed"": ""20260723"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260723_epoch150_e29829d4"", ""variant"": ""student_direct_reliable""}, {""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt"", ""checkpoint_sha256"": ""fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e"", ""seed"": ""20260724"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9"", ""variant"": ""student_direct_reliable""}]",common_preprocessed_logits,1,False,raw_argmax,results/20260724_care_myops_batch10_deadline_rescue/runtime/wave3_ensemble_common_space/direct_two_seed_mean/raw_argmax/Case1080.nii.gz,f3ea0dc6e8e9914da01e776e25dba4ac73d04df2ec1c243eb95821fee5f582e7,True
direct_two_seed_mean,Case2002,"[{""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt"", ""checkpoint_sha256"": ""e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5"", ""seed"": ""20260723"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260723_epoch150_e29829d4"", ""variant"": ""student_direct_reliable""}, {""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt"", ""checkpoint_sha256"": ""fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e"", ""seed"": ""20260724"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9"", ""variant"": ""student_direct_reliable""}]",common_preprocessed_logits,1,False,raw_argmax,results/20260724_care_myops_batch10_deadline_rescue/runtime/wave3_ensemble_common_space/direct_two_seed_mean/raw_argmax/Case2002.nii.gz,3599e72244d65c1f5ffc4a20f914f3ebb0ab3a50c5024f49c251906bceeeb9f8,True
direct_two_seed_mean,Case2007,"[{""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt"", ""checkpoint_sha256"": ""e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5"", ""seed"": ""20260723"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260723_epoch150_e29829d4"", ""variant"": ""student_direct_reliable""}, {""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt"", ""checkpoint_sha256"": ""fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e"", ""seed"": ""20260724"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9"", ""variant"": ""student_direct_reliable""}]",common_preprocessed_logits,1,False,raw_argmax,results/20260724_care_myops_batch10_deadline_rescue/runtime/wave3_ensemble_common_space/direct_two_seed_mean/raw_argmax/Case2007.nii.gz,f75549fc5affb3d0ee6c24597899e8a99dd4bbda040a236e29c7998983e18320,True
direct_two_seed_mean,Case2008,"[{""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt"", ""checkpoint_sha256"": ""e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5"", ""seed"": ""20260723"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260723_epoch150_e29829d4"", ""variant"": ""student_direct_reliable""}, {""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt"", ""checkpoint_sha256"": ""fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e"", ""seed"": ""20260724"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9"", ""variant"": ""student_direct_reliable""}]",common_preprocessed_logits,1,False,raw_argmax,results/20260724_care_myops_batch10_deadline_rescue/runtime/wave3_ensemble_common_space/direct_two_seed_mean/raw_argmax/Case2008.nii.gz,d11ee29ad32c8574913ebac1cba630b03a9d4b3e6069dc45dc62ef856ff8873a,True
direct_two_seed_mean,Case2017,"[{""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt"", ""checkpoint_sha256"": ""e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5"", ""seed"": ""20260723"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260723_epoch150_e29829d4"", ""variant"": ""student_direct_reliable""}, {""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt"", ""checkpoint_sha256"": ""fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e"", ""seed"": ""20260724"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9"", ""variant"": ""student_direct_reliable""}]",common_preprocessed_logits,1,False,raw_argmax,results/20260724_care_myops_batch10_deadline_rescue/runtime/wave3_ensemble_common_space/direct_two_seed_mean/raw_argmax/Case2017.nii.gz,8cef5eff4f1a838d6dc896f7e1623f0cd5c7c8daea13b70d0d1742d276620725,True
direct_two_seed_mean,Case2020,"[{""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt"", ""checkpoint_sha256"": ""e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5"", ""seed"": ""20260723"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260723_epoch150_e29829d4"", ""variant"": ""student_direct_reliable""}, {""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt"", ""checkpoint_sha256"": ""fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e"", ""seed"": ""20260724"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9"", ""variant"": ""student_direct_reliable""}]",common_preprocessed_logits,1,False,raw_argmax,results/20260724_care_myops_batch10_deadline_rescue/runtime/wave3_ensemble_common_space/direct_two_seed_mean/raw_argmax/Case2020.nii.gz,534bd24e31daf179640567045c00afe9e9910c5637a506da50a0a228b99a4c4c,True
direct_two_seed_mean,Case2031,"[{""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt"", ""checkpoint_sha256"": ""e29829d4d0cc2c290a946cee666ec74d8b44ae2dbe33d0fbb9d64e9baebf22c5"", ""seed"": ""20260723"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260723_epoch150_e29829d4"", ""variant"": ""student_direct_reliable""}, {""checkpoint_path"": ""results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt"", ""checkpoint_sha256"": ""fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e"", ""seed"": ""20260724"", ""source_prefix"": ""phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9"", ""variant"": ""student_direct_reliable""}]",common_preprocessed_logits,1,False,raw_argmax,results/20260724_care_myops_batch10_deadline_rescue/runtime/wave3_ensemble_common_space/direct_two_seed_mean/raw_argmax/Case2031.nii.gz,5f4dad7c6c589776fdf1199890d48ae2a997d628375f7c8cad62019d41b03362,True
