case_id,mode,source_fold,image_shape_zyx,availability_lge_t2_c0,source_probability_path,source_prediction_path,output_prediction_path,gt_path,model_forward_count,checkpoint_actual_load_count,prototype_memory_actual_load_count,memory_query_policy,raw_anchor_used_for_final_baseline,safety_context_used_for_srr_evidence,changed_voxels,raw_label_mismatch,anchor_identity_softmax_max_abs_delta,nonidentity_downstream_tensor_max_abs_delta,no_t2_case,no_t2_full_chain_exact_zero,geometry_matches_gt,output_sha256
Case5005,production_gate_open_bounded_control,0,"[6, 256, 256]","1.0,0.0,1.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case5005.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case5005.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/production_gate_open_bounded_control/predictions/Case5005.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case5005.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,162,0,,3.9962899684906006,True,True,True,9e4d0201b3057bd2e74e15eaaa65a97b9f1740aa3ef52ad5e84d0617db07bef7
Case6001,production_gate_open_bounded_control,0,"[8, 288, 288]","1.0,0.0,1.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6001.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6001.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/production_gate_open_bounded_control/predictions/Case6001.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6001.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,145,0,,3.998509645462036,True,True,True,7e81af95158c15074a08565c5f6b675b7d42c157b9a44b0ad1e566f11abc1f5a
Case6010,production_gate_open_bounded_control,0,"[7, 288, 288]","1.0,0.0,1.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6010.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6010.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/production_gate_open_bounded_control/predictions/Case6010.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6010.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,28,0,,3.9990382194519043,True,True,True,4dc69f29b93a33cc34822caacec6f01bdf4618ba291e0cecdf5df011e2922b3b
Case7005,production_gate_open_bounded_control,0,"[6, 256, 200]","1.0,0.0,1.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/production_gate_open_bounded_control/predictions/Case7005.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case7005.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,0,0,,3.999274492263794,True,True,True,8710125f12c9beb9df281639cd5462b780886124f0aeae27ca5343a15ee32d93
Case8003,production_gate_open_bounded_control,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8003.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8003.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/production_gate_open_bounded_control/predictions/Case8003.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8003.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,0,0,,3.7079944610595703,True,True,False,701c96f5be300d9b907d5a2c3dce521556a99a6942ea19c40d9b6be794d7e4be
Case8011,production_gate_open_bounded_control,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/production_gate_open_bounded_control/predictions/Case8011.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8011.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,0,0,,3.725830554962158,True,True,False,088553da310749b0e548fcd530940230baaa030f0521e1380d6dd8320b855a07
Case8015,production_gate_open_bounded_control,0,"[8, 256, 206]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8015.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8015.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/production_gate_open_bounded_control/predictions/Case8015.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8015.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,1,0,,3.7601284980773926,True,True,False,f74baed1249182966ec7f8d57f768257fd5751ede556722881d926cc80663d65
Case8019,production_gate_open_bounded_control,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8019.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8019.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/production_gate_open_bounded_control/predictions/Case8019.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8019.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,0,0,,3.746525526046753,True,True,False,ba69061ad488ee6585d3d702327601206a31adf0d6021208cb62c508c5c5bc6d
Case8021,production_gate_open_bounded_control,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8021.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8021.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/production_gate_open_bounded_control/predictions/Case8021.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8021.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,0,0,,3.734393835067749,True,True,False,92e173c86cb2fc1f678b730a0e3d995009a47e5712e4373009f363b7aa005381
Case8022,production_gate_open_bounded_control,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8022.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8022.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/production_gate_open_bounded_control/predictions/Case8022.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8022.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,0,0,,3.7398180961608887,True,True,False,ec84388605b7d036f557f734ec4f3db78bbc050af371a1c449811ee58acf8f5f
Case8023,production_gate_open_bounded_control,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8023.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8023.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/production_gate_open_bounded_control/predictions/Case8023.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8023.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,8,0,,3.7412800788879395,True,True,False,8debdac8d1e1d33f0c6f1880a3f51d90b1b3e28400847074f005460c55a74664
