case_id,population,pathology,candidate_type,utility_score,utility_regression,accepted_at_runtime_threshold,accept_target,utility_target,target_reason,source
Case1002,fold0_outer44,scar,ADD_FN,0.11116822610831388,-0.13413719832897186,False,0,-0.022023809523809525,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06882497482258403,-0.06614607572555542,False,0,-0.0068608570052961,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.057212026049645696,-0.23867203295230865,False,0,-0.006235011990407674,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.08876446702528594,-0.15451458096504211,False,0,-0.016730401529636712,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.09049552267380764,-0.14083465933799744,False,0,-0.016156055528961225,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.0752384703696819,-0.0792279914021492,False,0,-0.00947242206235012,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.05049143078940345,-0.21269947290420532,False,0,-0.007314148681055156,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.0792744448096801,-0.08892299979925156,False,0,-0.008505031145184475,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06864595883088112,-0.13187678158283234,False,0,-0.01934731934731935,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.09542432901942384,-0.15866178274154663,False,0,-0.019570405727923627,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.03950673128299437,-0.1117905005812645,False,1,0.002888781896966779,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.0390845503476432,-0.14398956298828125,False,1,0.0019277108433734939,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.04640125139642369,-0.05964965745806694,False,0,-0.0545837023914969,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.05396068233067544,-0.19821874797344208,False,1,0.004096385542168675,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.05683026942434363,-0.1794487088918686,False,1,0.002285851780558229,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.05450004634017762,-0.13879519701004028,False,0,-0.005344418052256532,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.044783350313242265,-0.0720117911696434,False,0,-0.011254789272030651,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.037125319851945185,-0.05739406496286392,False,0,-0.019990480723465015,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.05142548926064357,-0.0884314626455307,False,0,-0.011238641798182687,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.11489993476439332,-0.11119791120290756,False,0,-0.010221260221260221,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.04375765278491373,-0.10967937856912613,False,0,-0.005547515677761698,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.0451456524484966,-0.08912189304828644,False,0,-0.009624639076034648,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.10339284014486017,-0.1000557690858841,False,0,-0.008429672447013488,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.1129574877198408,-0.09486622363328934,False,0,-0.0012112403100775194,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.04456996290331638,-0.1092589944601059,False,0,-0.007232401157184185,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.04687309093391528,-0.09829404205083847,False,0,-0.008429672447013488,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.09837208906628138,-0.1257512867450714,False,0,-0.0018159806295399517,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.047284371479433804,-0.09525986015796661,False,0,-0.009027443428021184,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.0985682280283715,-0.09843022376298904,False,0,-0.0012112403100775194,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.05452667549318625,-0.08168729394674301,False,0,-0.003163074039362699,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.07398994805258552,-0.09794331341981888,False,0,-0.028891509433962265,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.05656833726259118,-0.1366925686597824,False,0,-0.0426660516605166,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.064888856106395,-0.08133833110332489,False,0,-0.19715824665676077,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06369023657255075,-0.08179567009210587,False,0,-0.08155555555555556,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.07679263621911211,-0.0848751813173294,False,0,-0.025047483380816714,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.10760355242279894,-0.08244597911834717,False,0,-0.01859799713876967,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06938496899867373,-0.06408921629190445,False,0,-0.011688931297709924,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06474970848634995,-0.05337752029299736,False,0,-0.021258907363420426,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.11004306592894252,-0.1085529550909996,False,0,-0.02352661596958175,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.09134004478244268,-0.11083292961120605,False,0,-0.012007684918347743,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.05428372067728001,-0.08584802597761154,False,0,-0.003259295026557219,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06705185718574777,-0.14631444215774536,False,0,-0.007677543186180422,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.19439581283791987,0.01577063836157322,False,0,0.0,forced_reject_gt_positive_empty_prediction,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.16901677040492707,-0.09114177525043488,False,0,-0.0012112403100775194,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06655637532276172,-0.19904372096061707,False,0,-0.011412782316194137,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.11079100958023566,-0.09660987555980682,False,1,0.0018011527377521613,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.1277293470235068,-0.1382475048303604,False,0,-0.007572115384615385,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.12931959676698493,-0.10797780007123947,False,1,0.004324843825084094,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.1415094131352304,-0.1413409560918808,False,0,-0.010331571359923113,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.04361162577655416,-0.0862887054681778,False,0,-0.007894736842105263,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.04510672648961896,-0.0747312381863594,False,0,-0.008265452803066602,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.04689127655055229,-0.08130169659852982,False,0,-0.010551558752997603,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.0468891028726401,-0.07222862541675568,False,0,-0.00925036040365209,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.04809330032748155,-0.07391315698623657,False,0,-0.012709832134292566,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.04709427585629286,-0.07130243629217148,False,0,-0.013895543842836608,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.09542280611470269,-0.07956738770008087,False,1,0.004696531791907515,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06683110280682183,-0.07781066745519638,False,0,-0.013503824091778202,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.096397600929245,-0.08471740037202835,False,0,-0.044696618805002315,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06641922780642152,-0.051509082317352295,False,0,-0.0004830917874396135,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.03983792745099374,-0.045207809656858444,False,0,-0.012104506232023011,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06999395421384427,-0.052980486303567886,False,0,-0.004229096181730304,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.08668985065665177,-0.11284211277961731,False,0,-0.02288899430740038,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.07759265411900097,-0.1464824676513672,False,0,-0.013503824091778202,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06387399233634444,-0.15233565866947174,False,0,-0.013113972341440152,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06676258978206087,-0.1635913848876953,False,0,-0.02184235517568851,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.1470273656377381,-0.08581921458244324,False,0,-0.0068608570052961,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.14373229780942337,-0.11557185649871826,False,0,-0.008653846153846154,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.132436024909726,-0.11515119671821594,False,0,-0.013195777351247601,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.05185197167143028,-0.0714871734380722,False,0,-0.0459954233409611,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.04638016733031093,-0.07493341714143753,False,0,-0.011780104712041885,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.04804164471771245,-0.06940116733312607,False,0,-0.005245588936576061,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.046760706502664756,-0.05948907136917114,False,0,-0.004326923076923077,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.05017535278495344,-0.068438820540905,False,0,-0.0102920057443753,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.049385866474996334,-0.0519644170999527,False,0,-0.0029861442904921165,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06251537963402938,-0.08204323053359985,False,1,0.0010817307692307693,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.05500376398322927,-0.08053313195705414,False,0,-0.007459095283926853,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.07487066702055205,-0.08064664155244827,False,0,-0.013233190271816882,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.0550117701543374,-0.06287215650081635,False,0,-0.006490384615384616,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.04494165020418056,-0.0399697981774807,False,0,-0.007218479307025986,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.054683281720184294,-0.07651761174201965,False,0,-0.010311750599520384,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.1298673873486714,-0.094974584877491,False,0,-0.011412782316194137,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06233364169982126,-0.10848836600780487,False,0,-0.008533653846153845,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.1339444671179615,-0.10951783508062363,False,0,-0.012602016322611619,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.09030578774658686,-0.12669572234153748,False,0,-0.006632899179932465,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.07498123766003235,-0.0835065022110939,False,0,-0.0061209793566970715,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.051032106675005615,-0.044997453689575195,False,1,0.0008425613866153105,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.06392142427902499,-0.048053041100502014,False,0,-0.012092911877394636,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,ADD_FN,0.05716254796208877,-0.042000286281108856,False,0,-0.011374521072796935,formula,model_real_full_volume_candidate
Case1002,fold0_outer44,scar,REVISE_FP,0.07584830262073486,-0.14970248937606812,False,0,-0.8514608943523962,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.034636922870396415,-0.1240341067314148,False,0,-0.009146341463414634,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.0429803655713547,-0.1708303689956665,False,1,0.008630952380952382,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.0298809077857613,-0.029717879369854927,False,0,-0.002777777777777778,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.06330047676227864,-0.15830910205841064,False,1,0.0037848605577689245,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.06109177049621232,-0.1954474300146103,False,1,0.0012948207171314741,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.04532241743039043,-0.0851777046918869,False,0,-0.006936187078874356,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.038767608675233836,-0.18570934236049652,False,0,-0.008412509897070467,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.025744964524388382,-0.06196356937289238,False,0,-0.008412509897070467,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.03072547299620617,-0.0905253142118454,False,0,-0.01174496644295302,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.043367391217692064,-0.215493842959404,False,0,-0.0019896538002387586,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.036724873039707645,-0.1016954779624939,False,0,-0.011354660347551343,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.044738394144346175,-0.1838711053133011,False,0,-0.0019896538002387586,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.043479953708265164,-0.08656743913888931,False,0,-0.02124119028974158,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.04350178338631297,-0.1691175103187561,False,0,-0.013209779179810725,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.046607159050917446,-0.1984487771987915,False,0,-0.0019896538002387586,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.1617506876472479,-0.15241029858589172,False,1,0.005051505546751189,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.04228247693565919,-0.0030185861978679895,False,0,-0.013888888888888888,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.14010584139644902,-0.15862712264060974,False,0,-0.006537242472266244,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.02969540252377982,-0.08816587924957275,False,0,-0.006107171000788022,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.03164765939761202,-0.0503394789993763,False,0,-0.017660910518053376,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.05787105192280326,-0.22964520752429962,False,0,-0.0015910898965791568,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.06367201177897454,-0.2830474376678467,False,0,-0.004962286621675268,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.04126346975505119,-0.22607392072677612,False,0,-0.008412509897070467,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.052546856792452516,-0.2621299624443054,False,0,-0.0034777424483306836,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.05778059292126539,-0.21605651080608368,False,0,-0.004158415841584159,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.07134629577169281,-0.2133704274892807,False,0,-0.0016778523489932886,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.062057351912690885,-0.03352286294102669,False,0,-0.0034777424483306836,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.022090291063747297,-0.06288676708936691,False,0,-0.0122336227308603,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.10166190864306751,-0.2079397439956665,False,1,0.000792393026941363,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.024651002108143482,-0.07290022075176239,False,0,-0.013697280252266457,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.04705814656922418,-0.19208534061908722,False,0,-0.006936187078874356,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.02809329645109351,-0.08713026344776154,False,0,-0.013976377952755905,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.047541331119719345,-0.15821737051010132,False,0,-0.007428684627575277,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.07973761725520273,-0.031133592128753662,False,0,-0.0014928343949044587,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.03413769180130638,-0.10267069190740585,False,0,-0.012898779046868846,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.11044222271352547,-0.17377807199954987,False,1,0.004582683307332293,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.04332117342936476,-0.08448946475982666,False,0,-0.018388106416275432,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.04714887269674813,-0.04343104362487793,False,0,-0.022452167122217884,formula,model_real_full_volume_candidate
Case1007,fold0_outer44,scar,ADD_FN,0.1559260476572478,-0.14802362024784088,False,1,0.0020718232044198894,formula,model_real_full_volume_candidate
