case_id,population,pathology,candidate_type,utility_score,utility_regression,accepted_at_runtime_threshold,accept_target,utility_target,target_reason,source
Case2003,fold0_train_side_complete_inner12,scar,REVISE_FP,0.07538571027615891,-0.20288679003715515,False,0,-0.8424175824175825,formula,model_real_full_volume_candidate
Case2003,fold0_train_side_complete_inner12,scar,REVISE_FP,0.0900941861933307,-0.20434309542179108,False,0,-0.11979609175870858,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.09128046070468347,-0.9340345859527588,False,1,0.0069576972010178114,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.09222605539492959,-0.960407555103302,False,0,-0.005618866729977841,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08140985878610647,-0.9227929711341858,False,1,0.0209147771696638,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08728794963463221,-0.9457411170005798,False,1,0.009641434262948207,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.07143327370569116,-0.9348104596138,False,0,-0.0011868966608640607,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.06680837184117784,-0.9391162395477295,False,0,-0.007807644499689248,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.09795936314243206,-0.9487260580062866,False,1,0.010565618048935493,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.11762270268201365,-0.9504360556602478,False,1,0.007400923125895273,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08372814950349557,-0.95450359582901,False,1,0.004292527821939587,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.10631406735448881,-0.9504858255386353,False,1,0.008789373210308623,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08197422502874126,-0.9583916664123535,False,1,0.009528346831824679,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.0739831364989662,-0.9614918828010559,False,1,0.0032967905942167144,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.0984389111990302,-0.9280613660812378,False,1,0.33180112570356474,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.07440828599979127,-0.9609151482582092,False,1,0.0008330688670263409,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.05728452247932906,-0.9583941698074341,False,1,0.009135684779154751,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.06276524936298125,-0.9608085751533508,False,1,0.06526788479405389,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08241058921817287,-0.9625243544578552,False,1,0.0011507936507936507,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.09675399715385342,-0.9554572105407715,False,1,0.00035680304471931494,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08152946767470041,-0.9600257277488708,False,1,0.00015867978419549348,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.07859656209142803,-0.9607727527618408,False,0,-0.00015870496746548166,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.10269344520314391,-0.9433751106262207,False,1,0.00031645569620253165,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.0935402838340003,-0.9464466571807861,False,1,0.014103982300884955,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.0638370791721342,-0.9648298025131226,False,1,0.008709831371301305,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.0661944395785199,-0.9306731820106506,False,0,-0.0005541481950601647,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.054407805536122025,-0.9733934998512268,False,1,0.009469998408403629,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.09120816408699897,-0.9420092105865479,False,1,0.008026064844246662,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.06457653897360216,-0.9328757524490356,False,0,-0.000710788185120834,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.06570821376436736,-0.9276425838470459,False,1,0.000869015642281561,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.0661507126831539,-0.9295772910118103,False,1,0.002694136291600634,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.06575030672008965,-0.950745701789856,False,1,0.013515637278013515,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.06406617580450641,-0.9312499761581421,False,1,0.002218348914593567,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08090965030781544,-0.9265658259391785,False,1,0.00043616177636796196,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.0723202544870915,-0.9244519472122192,False,1,0.003275970950426271,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.07464906939268927,-0.9161220192909241,False,1,0.0014258555133079848,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.07600973117876685,-0.9162045121192932,False,1,0.002377179080824089,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.0808892990761865,-0.9159188270568848,False,1,0.0030834914611005695,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.10763652444145266,-0.91916823387146,False,1,0.0031384077546480218,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.09418016200302462,-0.9175342321395874,False,1,0.010305586503262772,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.1252694344795797,-0.9426030516624451,False,1,0.04673602287166455,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08068813023225793,-0.9701557159423828,False,1,0.004291163382072473,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.0863118561217753,-0.9675602316856384,False,1,0.004330208167805498,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08989198402729424,-0.9647955298423767,False,1,0.0038528757546870034,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08810459494623486,-0.9630988240242004,False,1,0.003932316491897045,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08261140213769184,-0.9629240036010742,False,1,0.003057496823379924,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.07930751524213354,-0.9629213809967041,False,1,0.0025412960609911056,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.05433885015000461,-0.9421047568321228,False,1,0.001102015113350126,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.04736649593883807,-0.9494280219078064,False,1,0.0007116874901154515,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.04479471339835195,-0.9514316916465759,False,0,-0.0015385829256746094,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08881330767222897,-0.9445673823356628,False,1,0.005169397168760935,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.04805226608557781,-0.9439211487770081,False,0,-0.0036191974822974036,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08382763269007087,-0.9395959377288818,False,1,0.003813761322103925,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.05807649247471152,-0.9516652822494507,False,1,0.004207684979358526,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.06607540277219061,-0.9443402290344238,False,0,-0.01995814602387227,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.05742844495184251,-0.9544568657875061,False,1,0.00242294248490626,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.05261422323349401,-0.9617916345596313,False,1,0.0007935248373274084,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.07085861891848229,-0.9532928466796875,False,1,0.013042786702719899,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,1.7963629840007437e-11,-1.0,False,0,-0.011876578282828282,forced_reject_remote_gt_distance_gt_20mm,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.11085427892558289,-0.9092556238174438,False,1,0.025815433571996817,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.08324229287213675,-0.9213245511054993,False,1,0.006084950684059815,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.07915414008235859,-0.9311455488204956,False,1,0.005766783328030544,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.11670457258408312,-0.9552493095397949,False,1,0.0007137192704203013,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.17476801342259468,-0.9041894674301147,False,1,0.008676962267154911,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.07418984674199754,-0.967009425163269,False,1,0.0015105740181268882,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.052600522430706974,-0.9478894472122192,False,1,0.0021455816910362366,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.07477334170968522,-0.9654082655906677,False,1,0.0020674300254452924,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.04204270833679919,-0.9596970081329346,False,1,0.0037319358424646658,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.0747008319260448,-0.9673710465431213,False,1,0.0020674300254452924,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.05381663744850749,-0.9453132152557373,False,1,0.002304147465437788,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.04149004483875686,-0.9626851677894592,False,0,-0.001414871875491275,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.06775752828045702,-0.9607405662536621,False,0,-0.0001589319771137953,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.05249681236353804,-0.9498538970947266,False,1,0.0025793650793650793,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.05818903282575437,-0.9593926668167114,False,0,-0.00206414734836456,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,ADD_FN,0.05471120359985663,-0.9617115259170532,False,1,0.00039663652229097253,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,edema_zone,REVISE_FP,0.08210736375618452,-0.9432922601699829,False,0,-0.10743598161523309,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.15060689776286135,-0.06707147508859634,False,1,0.011970338983050848,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.12630126432995478,-0.11239742487668991,False,0,-0.0008035355564483728,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.14022045971026864,-0.06244669854640961,False,0,-0.002336448598130841,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.04847617117163805,-0.0156463123857975,False,0,-0.027055369127516778,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.22083522215051027,0.0032225139439105988,False,0,-0.008517887563884156,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.06210160794733512,0.018511630594730377,False,0,-0.01378286683630195,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.21994917159841842,0.03279373049736023,False,0,-0.00533731853116994,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.06820971383649635,-0.004655398428440094,False,0,-0.011778438030560272,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.06871839836416875,-0.011107178404927254,False,0,-0.01019108280254777,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.14123887242091282,-0.12283368408679962,False,1,0.004258943781942078,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.26284534820880656,-0.055289920419454575,False,1,0.0006415739948674081,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.22960791205128678,-0.09215530008077621,False,1,0.0033769523005487546,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.2127368499397556,-0.10061628371477127,False,0,-0.010602205258693808,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.23014091142557117,-0.06970704346895218,False,0,-0.010425442291491154,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.10646858814624074,0.020099755376577377,False,0,-0.019417475728155338,formula,model_real_full_volume_candidate
Case2004,fold0_train_side_complete_inner12,scar,ADD_FN,0.10904143610716384,0.025485754013061523,False,0,-0.03795105765242638,formula,model_real_full_volume_candidate
